utc_timestamp,DE_solar_generation_actual,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal
2018-09-20 01:00:00,0.0,16.224,0.0,0.0
2018-09-20 02:00:00,0.0,15.913,0.0,0.0
2018-09-20 03:00:00,0.0,15.471,0.0,0.0
2018-09-20 04:00:00,0.0,15.028,0.0002,0.0029
2018-09-20 05:00:00,94.8,15.031,4.5185,18.9638
2018-09-20 06:00:00,3090.16,17.034,59.856,77.4225
2018-09-20 07:00:00,8677.98,19.355,177.7413,105.0148
2018-09-20 08:00:00,14443.09,22.279,296.4907,117.7491
2018-09-20 09:00:00,18994.63,23.96,386.7401,126.9946
2018-09-20 10:00:00,21334.26,25.094,446.3207,130.7234
2018-09-20 11:00:00,21645.16,25.954,467.4463,129.8361
2018-09-20 12:00:00,20929.36,26.521,444.0194,126.091
2018-09-20 13:00:00,18512.15,26.749,380.9296,118.4165
2018-09-20 14:00:00,14604.03,26.601,287.3267,105.8338
2018-09-20 15:00:00,9147.49,26.026,161.5463,91.9838
2018-09-20 16:00:00,3327.81,24.018,44.8236,60.9249
2018-09-20 17:00:00,166.41,20.699,1.625,6.9368
2018-09-20 18:00:00,0.0,19.564,0.0,0.0
2018-09-20 19:00:00,0.0,19.043,0.0,0.0
2018-09-20 20:00:00,0.0,18.645,0.0,0.0
2018-09-20 21:00:00,0.0,18.134,0.0,0.0
2018-09-20 22:00:00,0.0,17.638,0.0,0.0
2018-09-20 23:00:00,0.0,17.274,0.0,0.0
2018-09-21 00:00:00,0.0,17.017,0.0,0.0
2018-09-21 01:00:00,0.0,16.811,0.0,0.0
2018-09-21 02:00:00,0.0,16.652,0.0,0.0
2018-09-21 03:00:00,0.0,16.522,0.0,0.0
2018-09-21 04:00:00,0.0,16.452,0.0001,0.0009
2018-09-21 05:00:00,80.07,16.679,2.1982,17.3649
2018-09-21 06:00:00,3024.76,18.042,18.5088,85.3175
2018-09-21 07:00:00,7577.11,19.855,43.6052,153.8988
2018-09-21 08:00:00,11543.0,21.599,57.0926,208.4445
2018-09-21 09:00:00,13271.64,22.448,66.0172,250.5971
2018-09-21 10:00:00,13748.69,22.411,62.6061,272.6322
2018-09-21 11:00:00,13036.87,21.912,49.0999,269.5932
2018-09-21 12:00:00,11292.8,21.278,40.3886,252.4785
2018-09-21 13:00:00,8605.46,20.512,35.0949,224.009
2018-09-21 14:00:00,6119.66,19.49,29.9894,183.1551
2018-09-21 15:00:00,3432.53,18.13,21.2619,128.3777
2018-09-21 16:00:00,1336.6,16.535,7.9356,60.4606
2018-09-21 17:00:00,92.06,14.901,0.4885,5.6155
2018-09-21 18:00:00,0.0,13.8,0.0,0.0
2018-09-21 19:00:00,0.0,13.071,0.0,0.0
2018-09-21 20:00:00,0.0,12.461,0.0,0.0
2018-09-21 21:00:00,0.0,11.935,0.0,0.0
2018-09-21 22:00:00,0.0,11.508,0.0,0.0
2018-09-21 23:00:00,0.0,11.08,0.0,0.0
2018-09-22 00:00:00,0.0,10.658,0.0,0.0
2018-09-22 01:00:00,0.0,10.265,0.0,0.0
2018-09-22 02:00:00,0.0,9.912,0.0,0.0
2018-09-22 03:00:00,0.0,9.674,0.0,0.0
2018-09-22 04:00:00,0.0,9.487,0.0,0.0002
2018-09-22 05:00:00,59.5,9.441,1.675,14.8619
2018-09-22 06:00:00,2422.03,10.376,21.0381,82.2053
2018-09-22 07:00:00,6806.22,11.951,75.8255,146.8593
2018-09-22 08:00:00,11449.64,13.595,152.7225,187.3308
2018-09-22 09:00:00,14934.91,14.852,214.5581,211.8853
2018-09-22 10:00:00,16148.41,15.891,299.0106,211.0624
2018-09-22 11:00:00,15721.13,16.466,252.394,235.4595
2018-09-22 12:00:00,15422.53,16.84,224.7948,236.9962
2018-09-22 13:00:00,13125.48,16.646,106.2451,235.2744
2018-09-22 14:00:00,8865.72,16.087,37.4642,183.3518
2018-09-22 15:00:00,4784.66,15.191,8.1282,98.4081
2018-09-22 16:00:00,1435.69,14.143,2.3921,41.9368
2018-09-22 17:00:00,21.11,12.79,0.1205,3.1402
2018-09-22 18:00:00,0.0,12.064,0.0,0.0
2018-09-22 19:00:00,0.0,11.556,0.0,0.0
2018-09-22 20:00:00,0.0,11.149,0.0,0.0
2018-09-22 21:00:00,0.0,10.819,0.0,0.0
2018-09-22 22:00:00,0.0,10.53,0.0,0.0
2018-09-22 23:00:00,0.0,10.249,0.0,0.0
2018-09-23 00:00:00,0.0,10.011,0.0,0.0
2018-09-23 01:00:00,0.0,9.828,0.0,0.0
2018-09-23 02:00:00,0.0,9.736,0.0,0.0
2018-09-23 03:00:00,0.0,9.7,0.0,0.0
2018-09-23 04:00:00,0.0,9.717,0.0,0.0
2018-09-23 05:00:00,28.38,9.96,0.4041,10.0585
2018-09-23 06:00:00,802.82,10.921,4.5757,63.7263
2018-09-23 07:00:00,2297.57,12.2,12.8591,128.1257
2018-09-23 08:00:00,4129.82,13.593,22.5457,186.4949
2018-09-23 09:00:00,5957.13,14.763,24.9125,219.5658
2018-09-23 10:00:00,6744.8,15.709,28.3732,244.5616
2018-09-23 11:00:00,7443.99,16.459,31.6853,254.925
2018-09-23 12:00:00,7536.05,16.952,39.3885,256.6516
2018-09-23 13:00:00,6689.73,16.953,45.7205,238.5382
2018-09-23 14:00:00,5096.34,16.253,32.4259,187.9833
2018-09-23 15:00:00,2838.84,15.365,16.3297,123.7383
2018-09-23 16:00:00,1017.08,13.855,3.0966,47.3466
2018-09-23 17:00:00,17.91,12.2,0.0796,2.5908
2018-09-23 18:00:00,0.0,10.913,0.0,0.0
2018-09-23 19:00:00,0.0,9.745,0.0,0.0
2018-09-23 20:00:00,0.0,8.837,0.0,0.0
2018-09-23 21:00:00,0.0,8.268,0.0,0.0
2018-09-23 22:00:00,0.0,7.997,0.0,0.0
2018-09-23 23:00:00,0.0,7.857,0.0,0.0
2018-09-24 00:00:00,0.0,7.619,0.0,0.0
2018-09-24 01:00:00,0.0,7.34,0.0,0.0
2018-09-24 02:00:00,0.0,7.057,0.0,0.0
2018-09-24 03:00:00,0.0,6.844,0.0,0.0
2018-09-24 04:00:00,0.0,6.662,0.0,0.0
2018-09-24 05:00:00,43.02,6.563,1.3877,10.8984
2018-09-24 06:00:00,2622.43,7.325,29.5232,75.0425
2018-09-24 07:00:00,7754.4,8.764,141.0364,113.0028
2018-09-24 08:00:00,13179.96,10.511,267.9701,123.6142
2018-09-24 09:00:00,16376.48,11.753,330.1437,145.1603
2018-09-24 10:00:00,17740.36,12.571,348.1831,167.6314
2018-09-24 11:00:00,18164.97,13.091,327.2199,185.0446
2018-09-24 12:00:00,17244.57,13.369,293.1092,186.2652
2018-09-24 13:00:00,15866.32,13.39,241.2719,173.2772
2018-09-24 14:00:00,12143.7,13.121,174.4916,147.2641
2018-09-24 15:00:00,7328.01,12.516,99.549,109.2826
2018-09-24 16:00:00,2672.94,11.371,25.8223,56.768
2018-09-24 17:00:00,75.61,9.324,0.5497,3.6256
2018-09-24 18:00:00,0.0,8.258,0.0,0.0
2018-09-24 19:00:00,0.0,7.502,0.0,0.0
2018-09-24 20:00:00,0.0,6.837,0.0,0.0
2018-09-24 21:00:00,0.0,6.236,0.0,0.0
2018-09-24 22:00:00,0.0,5.72,0.0,0.0
2018-09-24 23:00:00,0.0,5.301,0.0,0.0
2018-09-25 00:00:00,0.0,4.898,0.0,0.0
2018-09-25 01:00:00,0.0,4.533,0.0,0.0
2018-09-25 02:00:00,0.0,4.292,0.0,0.0
2018-09-25 03:00:00,0.0,4.037,0.0,0.0
2018-09-25 04:00:00,0.0,3.858,0.0,0.0
2018-09-25 05:00:00,41.17,3.968,2.8846,11.1321
2018-09-25 06:00:00,3230.79,5.69,44.7982,67.2734
2018-09-25 07:00:00,9917.56,7.818,167.6613,92.3352
2018-09-25 08:00:00,16445.56,10.466,337.4507,83.837
2018-09-25 09:00:00,20770.46,12.038,445.4766,85.0823
2018-09-25 10:00:00,22295.46,13.13,516.1001,85.0196
2018-09-25 11:00:00,21849.96,13.958,535.7055,84.7868
2018-09-25 12:00:00,20745.77,14.499,510.2166,82.0144
2018-09-25 13:00:00,18608.18,14.705,435.9701,78.4842
2018-09-25 14:00:00,14623.32,14.538,324.7557,72.6933
2018-09-25 15:00:00,8936.7,13.942,184.6968,65.3107
2018-09-25 16:00:00,2979.47,12.213,48.5161,45.4405
2018-09-25 17:00:00,70.22,9.569,0.854,3.1878
2018-09-25 18:00:00,0.0,8.613,0.0,0.0
2018-09-25 19:00:00,0.0,7.707,0.0,0.0
2018-09-25 20:00:00,0.0,6.925,0.0,0.0
2018-09-25 21:00:00,0.0,6.344,0.0,0.0
2018-09-25 22:00:00,0.0,5.902,0.0,0.0
2018-09-25 23:00:00,0.0,5.499,0.0,0.0
2018-09-26 00:00:00,0.0,5.119,0.0,0.0
2018-09-26 01:00:00,0.0,4.744,0.0,0.0
2018-09-26 02:00:00,0.0,4.404,0.0,0.0
2018-09-26 03:00:00,0.0,4.149,0.0,0.0
2018-09-26 04:00:00,0.0,4.01,0.0,0.0
2018-09-26 05:00:00,29.41,4.111,1.5694,9.6432
2018-09-26 06:00:00,2687.09,5.626,26.8999,70.5592
2018-09-26 07:00:00,7999.02,7.711,95.7707,123.7367
2018-09-26 08:00:00,13688.59,10.586,170.9896,157.944
2018-09-26 09:00:00,18352.14,12.949,249.6301,174.0484
2018-09-26 10:00:00,21170.03,14.628,327.9206,169.9864
2018-09-26 11:00:00,22209.56,15.97,384.2119,153.8861
2018-09-26 12:00:00,20784.76,16.953,375.1165,143.5388
2018-09-26 13:00:00,17623.38,17.481,308.7547,136.5664
2018-09-26 14:00:00,12971.35,17.568,225.2838,118.8906
2018-09-26 15:00:00,7558.13,17.074,126.897,92.0217
2018-09-26 16:00:00,2373.55,15.184,34.1111,49.8325
2018-09-26 17:00:00,47.91,12.901,0.6286,2.7609
2018-09-26 18:00:00,0.0,12.154,0.0,0.0
2018-09-26 19:00:00,0.0,11.583,0.0,0.0
2018-09-26 20:00:00,0.0,11.098,0.0,0.0
2018-09-26 21:00:00,0.0,10.752,0.0,0.0
2018-09-26 22:00:00,0.0,10.445,0.0,0.0
2018-09-26 23:00:00,0.0,10.127,0.0,0.0
2018-09-27 00:00:00,0.0,9.855,0.0,0.0
2018-09-27 01:00:00,0.0,9.58,0.0,0.0
2018-09-27 02:00:00,0.0,9.319,0.0,0.0
2018-09-27 03:00:00,0.0,9.016,0.0,0.0
2018-09-27 04:00:00,0.0,8.654,0.0,0.0
2018-09-27 05:00:00,17.69,8.4,3.0436,9.1021
2018-09-27 06:00:00,2413.55,10.053,61.7837,57.2677
2018-09-27 07:00:00,7688.23,12.395,190.3851,77.0712
2018-09-27 08:00:00,13583.16,15.237,327.0571,81.7152
2018-09-27 09:00:00,18806.02,18.052,439.0231,82.3907
2018-09-27 10:00:00,22234.54,19.956,515.0343,80.3084
2018-09-27 11:00:00,23344.0,21.296,539.8195,78.4019
2018-09-27 12:00:00,22582.0,22.181,509.4646,77.1563
2018-09-27 13:00:00,19900.76,22.576,432.0573,74.9874
2018-09-27 14:00:00,15223.58,22.415,309.7622,73.4589
2018-09-27 15:00:00,8790.77,21.548,165.0178,68.1705
2018-09-27 16:00:00,2592.23,18.606,39.9948,43.2961
2018-09-27 17:00:00,25.72,15.721,0.53,2.1556
2018-09-27 18:00:00,0.0,14.578,0.0,0.0
2018-09-27 19:00:00,0.0,13.64,0.0,0.0
2018-09-27 20:00:00,0.0,12.724,0.0,0.0
2018-09-27 21:00:00,0.0,11.923,0.0,0.0
2018-09-27 22:00:00,0.0,11.224,0.0,0.0
2018-09-27 23:00:00,0.0,10.575,0.0,0.0
2018-09-28 00:00:00,0.0,9.972,0.0,0.0
2018-09-28 01:00:00,0.0,9.418,0.0,0.0
2018-09-28 02:00:00,0.0,8.971,0.0,0.0
2018-09-28 03:00:00,0.0,8.685,0.0,0.0
2018-09-28 04:00:00,0.0,8.489,0.0,0.0
2018-09-28 05:00:00,16.74,8.488,1.6328,8.1263
2018-09-28 06:00:00,2299.75,10.24,34.2486,66.2287
2018-09-28 07:00:00,7127.13,12.053,118.0473,111.2562
2018-09-28 08:00:00,11653.12,14.153,222.1445,132.7771
2018-09-28 09:00:00,14916.16,15.731,312.9115,143.0984
2018-09-28 10:00:00,17326.39,16.619,353.9899,154.5263
2018-09-28 11:00:00,17821.57,17.176,366.9736,158.0066
2018-09-28 12:00:00,17013.81,17.351,318.9725,165.0905
2018-09-28 13:00:00,14720.11,17.125,231.203,167.1329
2018-09-28 14:00:00,10920.69,16.559,149.8837,147.3243
2018-09-28 15:00:00,6268.72,15.622,69.1526,109.2992
2018-09-28 16:00:00,1685.52,13.963,12.2989,47.0609
2018-09-28 17:00:00,19.91,11.733,0.1383,1.465
2018-09-28 18:00:00,0.0,10.678,0.0,0.0
2018-09-28 19:00:00,0.0,9.679,0.0,0.0
2018-09-28 20:00:00,0.0,8.717,0.0,0.0
2018-09-28 21:00:00,0.0,7.873,0.0,0.0
2018-09-28 22:00:00,0.0,7.17,0.0,0.0
2018-09-28 23:00:00,0.0,6.51,0.0,0.0
2018-09-29 00:00:00,0.0,5.921,0.0,0.0
2018-09-29 01:00:00,0.0,5.429,0.0,0.0
2018-09-29 02:00:00,0.0,5.009,0.0,0.0
2018-09-29 03:00:00,0.0,4.638,0.0,0.0
2018-09-29 04:00:00,0.0,4.319,0.0,0.0
2018-09-29 05:00:00,19.34,4.177,1.8919,7.018
2018-09-29 06:00:00,2661.24,5.731,47.7595,56.782
2018-09-29 07:00:00,8597.59,8.121,188.1128,73.1221
2018-09-29 08:00:00,14991.09,11.075,337.1799,72.6876
2018-09-29 09:00:00,20228.45,12.872,449.0071,73.6911
2018-09-29 10:00:00,22916.59,14.114,520.4268,73.5936
2018-09-29 11:00:00,23335.89,15.054,539.9791,73.5873
2018-09-29 12:00:00,21734.19,15.667,507.5259,73.0368
2018-09-29 13:00:00,19308.92,15.926,431.6947,70.2471
2018-09-29 14:00:00,14923.2,15.744,308.8456,68.5839
2018-09-29 15:00:00,8625.64,15.067,164.7047,62.9028
2018-09-29 16:00:00,2323.65,12.938,37.7752,39.0419
2018-09-29 17:00:00,9.8,10.26,0.3204,1.3653
2018-09-29 18:00:00,0.0,9.17,0.0,0.0
2018-09-29 19:00:00,0.0,8.249,0.0,0.0
2018-09-29 20:00:00,0.0,7.491,0.0,0.0
2018-09-29 21:00:00,0.0,6.927,0.0,0.0
2018-09-29 22:00:00,0.0,6.427,0.0,0.0
2018-09-29 23:00:00,0.0,5.991,0.0,0.0
2018-09-30 00:00:00,0.0,5.594,0.0,0.0
2018-09-30 01:00:00,0.0,5.184,0.0,0.0
2018-09-30 02:00:00,0.0,4.822,0.0,0.0
2018-09-30 03:00:00,0.0,4.487,0.0,0.0
2018-09-30 04:00:00,0.0,4.114,0.0,0.0
2018-09-30 05:00:00,13.1,3.897,2.0017,6.3703
2018-09-30 06:00:00,2836.17,5.661,51.8099,54.0011
2018-09-30 07:00:00,9511.47,7.993,170.069,79.1458
2018-09-30 08:00:00,16121.51,11.024,302.7918,85.6713
2018-09-30 09:00:00,20854.75,13.897,415.6744,86.055
2018-09-30 10:00:00,23591.61,15.778,486.5524,85.6168
2018-09-30 11:00:00,24137.88,16.991,508.2554,84.8191
2018-09-30 12:00:00,22381.7,17.724,473.7533,85.2899
2018-09-30 13:00:00,19042.91,17.997,389.5453,85.7828
2018-09-30 14:00:00,14022.07,17.78,272.9463,82.8045
2018-09-30 15:00:00,7567.47,16.916,132.6324,75.5918
2018-09-30 16:00:00,1819.69,14.321,23.8329,41.3161
2018-09-30 17:00:00,3.71,11.992,0.1223,0.9267
2018-09-30 18:00:00,0.0,11.093,0.0,0.0
2018-09-30 19:00:00,0.0,10.311,0.0,0.0
2018-09-30 20:00:00,0.0,9.675,0.0,0.0
2018-09-30 21:00:00,0.0,9.123,0.0,0.0
2018-09-30 22:00:00,0.0,8.676,0.0,0.0
2018-09-30 23:00:00,0.0,8.258,0.0,0.0
2018-10-01 00:00:00,0.0,7.889,0.0,0.0
2018-10-01 01:00:00,0.0,7.62,0.0,0.0
2018-10-01 02:00:00,0.0,7.395,0.0,0.0
2018-10-01 03:00:00,0.0,7.146,0.0,0.0
2018-10-01 04:00:00,0.0,6.912,0.0,0.0
2018-10-01 05:00:00,7.08,6.744,0.1924,3.9026
2018-10-01 06:00:00,1019.67,7.421,3.1569,45.4247
2018-10-01 07:00:00,3829.98,8.456,16.3062,117.1153
2018-10-01 08:00:00,7164.43,9.977,45.9932,184.892
2018-10-01 09:00:00,9656.9,11.144,85.0007,231.4161
2018-10-01 10:00:00,10969.37,11.871,108.3781,256.9095
2018-10-01 11:00:00,11067.34,12.219,94.7244,264.2355
2018-10-01 12:00:00,11101.22,12.24,67.2112,248.3736
2018-10-01 13:00:00,9657.75,12.048,50.345,215.4599
2018-10-01 14:00:00,6878.0,11.679,38.8266,170.5397
2018-10-01 15:00:00,3994.26,11.005,19.1162,107.6616
2018-10-01 16:00:00,1103.78,9.839,3.961,37.2819
2018-10-01 17:00:00,3.59,8.337,0.0343,0.6318
2018-10-01 18:00:00,0.0,7.546,0.0,0.0
2018-10-01 19:00:00,0.0,6.928,0.0,0.0
2018-10-01 20:00:00,0.0,6.368,0.0,0.0
2018-10-01 21:00:00,0.0,5.877,0.0,0.0
2018-10-01 22:00:00,0.0,5.492,0.0,0.0
2018-10-01 23:00:00,0.0,5.098,0.0,0.0
2018-10-02 00:00:00,0.0,4.683,0.0,0.0
2018-10-02 01:00:00,0.0,4.388,0.0,0.0
2018-10-02 02:00:00,0.0,4.22,0.0,0.0
2018-10-02 03:00:00,0.0,4.043,0.0,0.0
2018-10-02 04:00:00,0.0,3.974,0.0,0.0
2018-10-02 05:00:00,4.02,4.07,0.1385,3.3295
2018-10-02 06:00:00,1359.78,4.921,3.1704,47.0496
2018-10-02 07:00:00,4261.97,6.151,14.0225,118.0829
2018-10-02 08:00:00,6727.56,7.444,23.7904,174.9302
2018-10-02 09:00:00,8536.35,8.373,23.5707,205.2774
2018-10-02 10:00:00,8889.15,9.115,21.4085,218.9574
2018-10-02 11:00:00,7542.8,9.691,18.3873,215.9742
2018-10-02 12:00:00,6618.11,10.142,15.181,199.1324
2018-10-02 13:00:00,5125.3,10.478,11.1272,166.64
2018-10-02 14:00:00,3419.37,10.648,7.2704,124.4251
2018-10-02 15:00:00,1911.32,10.608,3.7333,75.4447
2018-10-02 16:00:00,512.3,10.223,0.904,24.6987
2018-10-02 17:00:00,0.9,9.756,0.0058,0.2773
2018-10-02 18:00:00,0.0,9.487,0.0,0.0
2018-10-02 19:00:00,0.0,9.177,0.0,0.0
2018-10-02 20:00:00,0.0,8.924,0.0,0.0
2018-10-02 21:00:00,0.0,8.787,0.0,0.0
2018-10-02 22:00:00,0.0,8.778,0.0,0.0
2018-10-02 23:00:00,0.0,8.828,0.0,0.0
2018-10-03 00:00:00,0.0,8.911,0.0,0.0
2018-10-03 01:00:00,0.0,8.944,0.0,0.0
2018-10-03 02:00:00,0.0,8.91,0.0,0.0
2018-10-03 03:00:00,0.0,8.795,0.0,0.0
2018-10-03 04:00:00,0.0,8.694,0.0,0.0
2018-10-03 05:00:00,2.09,8.585,0.1471,2.5795
2018-10-03 06:00:00,897.2,9.072,8.5286,51.8969
2018-10-03 07:00:00,3532.8,10.25,50.3918,119.8794
2018-10-03 08:00:00,6993.21,11.772,141.7349,156.3626
2018-10-03 09:00:00,10212.31,13.112,244.3013,163.7538
2018-10-03 10:00:00,11809.84,14.119,318.1458,161.6743
2018-10-03 11:00:00,12669.57,14.842,340.3274,160.1293
2018-10-03 12:00:00,13088.01,15.239,308.008,160.0451
2018-10-03 13:00:00,11898.74,15.268,234.7749,155.9763
2018-10-03 14:00:00,9217.47,14.935,144.241,139.5765
2018-10-03 15:00:00,4974.3,14.181,52.3033,102.6524
2018-10-03 16:00:00,1200.9,12.383,6.5168,35.1763
2018-10-03 17:00:00,3.28,10.211,0.0272,0.3475
2018-10-03 18:00:00,0.0,9.394,0.0,0.0
2018-10-03 19:00:00,0.0,8.734,0.0,0.0
2018-10-03 20:00:00,0.0,8.167,0.0,0.0
2018-10-03 21:00:00,0.0,7.698,0.0,0.0
2018-10-03 22:00:00,0.0,7.358,0.0,0.0
2018-10-03 23:00:00,0.0,7.138,0.0,0.0
2018-10-04 00:00:00,0.0,6.973,0.0,0.0
2018-10-04 01:00:00,0.0,6.786,0.0,0.0
2018-10-04 02:00:00,0.0,6.641,0.0,0.0
2018-10-04 03:00:00,0.0,6.521,0.0,0.0
2018-10-04 04:00:00,0.0,6.379,0.0,0.0
2018-10-04 05:00:00,2.01,6.317,0.2914,2.8781
2018-10-04 06:00:00,1447.23,7.337,13.114,52.8442
2018-10-04 07:00:00,5637.1,9.108,61.8949,115.0855
2018-10-04 08:00:00,9986.31,11.656,138.6603,153.0927
2018-10-04 09:00:00,13285.49,13.676,211.1673,172.9468
2018-10-04 10:00:00,15642.74,15.039,268.2212,178.5543
2018-10-04 11:00:00,16597.98,16.124,307.7004,169.6918
2018-10-04 12:00:00,16523.12,16.889,311.6638,153.8522
2018-10-04 13:00:00,14610.33,17.217,257.8229,141.2163
2018-10-04 14:00:00,10928.5,17.066,169.8565,124.0437
2018-10-04 15:00:00,5980.64,16.398,79.4391,91.3224
2018-10-04 16:00:00,1329.78,14.136,13.636,35.6335
2018-10-04 17:00:00,0.52,12.167,0.026,0.2506
2018-10-04 18:00:00,0.0,11.217,0.0,0.0
2018-10-04 19:00:00,0.0,10.372,0.0,0.0
2018-10-04 20:00:00,0.0,9.708,0.0,0.0
2018-10-04 21:00:00,0.0,9.194,0.0,0.0
2018-10-04 22:00:00,0.0,8.75,0.0,0.0
2018-10-04 23:00:00,0.0,8.352,0.0,0.0
2018-10-05 00:00:00,0.0,7.974,0.0,0.0
2018-10-05 01:00:00,0.0,7.572,0.0,0.0
2018-10-05 02:00:00,0.0,7.184,0.0,0.0
2018-10-05 03:00:00,0.0,6.803,0.0,0.0
2018-10-05 04:00:00,0.0,6.4,0.0,0.0
2018-10-05 05:00:00,3.08,6.121,0.7874,2.852
2018-10-05 06:00:00,2039.39,7.712,40.8127,45.0185
2018-10-05 07:00:00,8146.11,10.03,162.5589,68.7886
2018-10-05 08:00:00,14771.27,13.031,301.4942,72.894
2018-10-05 09:00:00,19830.71,16.32,410.2217,75.1395
2018-10-05 10:00:00,22825.12,18.411,475.3704,77.0735
2018-10-05 11:00:00,23751.88,19.815,492.8271,77.7953
2018-10-05 12:00:00,22434.94,20.738,461.8382,76.8832
2018-10-05 13:00:00,19316.62,21.155,385.659,74.1705
2018-10-05 14:00:00,14190.64,20.982,270.6633,69.8714
2018-10-05 15:00:00,7482.26,19.798,133.6862,61.1549
2018-10-05 16:00:00,1474.98,16.378,21.4394,30.3841
2018-10-05 17:00:00,0.09,14.039,0.0197,0.1539
2018-10-05 18:00:00,0.0,13.208,0.0,0.0
2018-10-05 19:00:00,0.0,12.496,0.0,0.0
2018-10-05 20:00:00,0.0,11.812,0.0,0.0
2018-10-05 21:00:00,0.0,11.164,0.0,0.0
2018-10-05 22:00:00,0.0,10.592,0.0,0.0
2018-10-05 23:00:00,0.0,10.078,0.0,0.0
2018-10-06 00:00:00,0.0,9.622,0.0,0.0
2018-10-06 01:00:00,0.0,9.243,0.0,0.0
2018-10-06 02:00:00,0.0,8.934,0.0,0.0
2018-10-06 03:00:00,0.0,8.682,0.0,0.0
2018-10-06 04:00:00,0.0,8.451,0.0,0.0
2018-10-06 05:00:00,2.06,8.29,0.3818,2.3036
2018-10-06 06:00:00,1732.7,9.699,22.2442,49.4667
2018-10-06 07:00:00,6836.84,12.029,105.0375,95.7249
2018-10-06 08:00:00,12704.53,14.673,216.5833,113.9546
2018-10-06 09:00:00,16944.92,17.811,308.8583,123.0935
2018-10-06 10:00:00,19440.26,20.241,365.039,128.6965
2018-10-06 11:00:00,19534.98,21.721,370.468,134.789
2018-10-06 12:00:00,18045.34,22.454,321.9496,142.2729
2018-10-06 13:00:00,14478.6,22.601,228.8452,147.7617
2018-10-06 14:00:00,10171.45,22.182,118.095,138.8247
2018-10-06 15:00:00,4572.49,20.671,36.3649,95.4878
2018-10-06 16:00:00,845.04,17.979,3.969,27.3275
2018-10-06 17:00:00,0.07,16.367,0.0044,0.075
2018-10-06 18:00:00,0.0,15.617,0.0,0.0
2018-10-06 19:00:00,0.0,14.974,0.0,0.0
2018-10-06 20:00:00,0.0,14.397,0.0,0.0
2018-10-06 21:00:00,0.0,13.865,0.0,0.0
2018-10-06 22:00:00,0.0,13.261,0.0,0.0
2018-10-06 23:00:00,0.0,12.726,0.0,0.0
2018-10-07 00:00:00,0.0,12.184,0.0,0.0
2018-10-07 01:00:00,0.0,11.672,0.0,0.0
2018-10-07 02:00:00,0.0,11.132,0.0,0.0
2018-10-07 03:00:00,0.0,10.548,0.0,0.0
2018-10-07 04:00:00,0.0,10.044,0.0,0.0
2018-10-07 05:00:00,2.01,9.626,0.1372,1.5629
2018-10-07 06:00:00,936.61,10.167,9.3296,45.2666
2018-10-07 07:00:00,4326.56,11.426,55.9133,109.8177
2018-10-07 08:00:00,8369.77,12.919,133.4349,147.7954
2018-10-07 09:00:00,11914.55,14.421,214.6132,164.3809
2018-10-07 10:00:00,13736.14,15.542,275.362,168.37
2018-10-07 11:00:00,14330.83,16.293,302.8626,164.7139
2018-10-07 12:00:00,13396.23,16.655,284.9689,157.8836
2018-10-07 13:00:00,11837.95,16.656,235.615,143.5223
2018-10-07 14:00:00,8302.23,16.251,156.4233,122.4743
2018-10-07 15:00:00,4419.12,15.37,66.6687,88.4666
2018-10-07 16:00:00,881.49,13.123,8.1594,29.224
2018-10-07 17:00:00,0.06,11.032,0.0028,0.0416
2018-10-07 18:00:00,0.0,10.192,0.0,0.0
2018-10-07 19:00:00,0.0,9.397,0.0,0.0
2018-10-07 20:00:00,0.0,8.727,0.0,0.0
2018-10-07 21:00:00,0.0,8.142,0.0,0.0
2018-10-07 22:00:00,0.0,7.669,0.0,0.0
2018-10-07 23:00:00,0.0,7.322,0.0,0.0
2018-10-08 00:00:00,0.0,7.019,0.0,0.0
2018-10-08 01:00:00,0.0,6.736,0.0,0.0
2018-10-08 02:00:00,0.0,6.515,0.0,0.0
2018-10-08 03:00:00,0.0,6.241,0.0,0.0
2018-10-08 04:00:00,0.0,5.985,0.0,0.0
2018-10-08 05:00:00,1.01,5.763,0.1731,1.3626
2018-10-08 06:00:00,1181.53,6.824,17.7269,44.489
2018-10-08 07:00:00,5062.4,8.883,105.7333,88.4085
2018-10-08 08:00:00,9390.6,11.646,240.8468,95.383
2018-10-08 09:00:00,13375.29,14.22,354.4607,95.099
2018-10-08 10:00:00,16450.81,15.895,415.0074,98.519
2018-10-08 11:00:00,18304.88,17.11,423.6994,102.8587
2018-10-08 12:00:00,18185.75,17.882,381.6803,106.8692
2018-10-08 13:00:00,16070.62,18.176,296.9752,108.599
2018-10-08 14:00:00,11323.74,17.918,181.1794,105.3657
2018-10-08 15:00:00,5468.69,16.974,64.4252,83.9817
2018-10-08 16:00:00,849.32,14.563,6.5503,26.0375
2018-10-08 17:00:00,0.02,12.972,0.0014,0.0193
2018-10-08 18:00:00,0.0,12.163,0.0,0.0
2018-10-08 19:00:00,0.0,11.37,0.0,0.0
2018-10-08 20:00:00,0.0,10.707,0.0,0.0
2018-10-08 21:00:00,0.0,10.169,0.0,0.0
2018-10-08 22:00:00,0.0,9.735,0.0,0.0
2018-10-08 23:00:00,0.0,9.264,0.0,0.0
2018-10-09 00:00:00,0.0,8.736,0.0,0.0
2018-10-09 01:00:00,0.0,8.316,0.0,0.0
2018-10-09 02:00:00,0.0,7.988,0.0,0.0
